run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks,converged,vstar_is_lower_bound,cost_of_stability_vstar,weak_eps,time_rowgen_s,n_coalitions
community_size_1000_6p,11,6,1000,3.333333333333333,1.5,56.0,150.0,-1795.2109986643811,-1797.3530614599442,-2.142062795562879,0.3570104659271464,0.44,15.02,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,0.0,dinkelbach,-0.0,True,-0.0,True,0.3570104659271464,0,0.76,0.9107326631324096,136.60989946986143,1.4763232581679102,0.6168924441809661,0.5655905950355007,ok,True,False,-8.79296635503124e-14,-1.4654943925052066e-14,1.58,13
community_size_1000_6p,12,6,1000,3.333333333333333,1.5,56.0,150.0,-1857.5248759756612,-1861.4250928708573,-3.900216895196081,0.6500361491993468,0.13,14.73,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0340666345838293,0.1425,0.0340666345838293,0.1084333654161706,0.7609358976573377,24,23,1.9895196601282805e-12,dinkelbach,-0.0,True,0.6500361491993445,True,0.6500361491993468,1,0.36,0.7767255166124942,116.50882749187411,0.8369377244726661,0.9280565254743296,0.0602122078601718,ok,True,False,-8.79296635503124e-14,-1.4654943925052066e-14,2.85,13
community_size_1000_6p,13,6,1000,3.333333333333333,1.5,56.0,150.0,-2171.676183609988,-2179.76460711661,-8.088423506622348,1.348070584437058,1.56,14.8,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,2.8421709430404014e-14,dinkelbach,-0.0,True,1.3480705844370604,True,1.348070584437058,1,0.72,0.5703121971219991,85.54682956829987,0.945502443024486,0.6031842660265126,0.3751902459024868,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,3.18,17
community_size_1000_6p,14,6,1000,3.333333333333333,1.5,56.0,150.0,-1927.159817802817,-1930.7943922802608,-3.634574477443266,0.605762412907211,0.13,14.95,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0919124999999998,0.1425,0.0919124999999998,0.0505875000000002,0.3550000000000015,24,23,3.410605131648481e-13,dinkelbach,-0.0,True,0.605762412907211,True,0.605762412907211,1,0.45,0.9088309295473308,136.32463943209962,1.4076104192313923,0.6456551593612004,0.4987794896840616,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,3.59,21
community_size_1000_6p,15,6,1000,3.333333333333333,1.5,56.0,150.0,-2435.222613158991,-2438.018534770976,-2.79592161198525,0.465986935330875,0.15,15.7,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,1.1937117960769685e-12,dinkelbach,-0.0,True,0.465986935330875,True,0.465986935330875,1,0.41,0.3794404845110475,56.91607267665714,1.3598887245722986,0.2790231859819164,0.9804482400612512,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,2.88,17
community_size_1000_6p,16,6,1000,3.333333333333333,1.5,56.0,150.0,-2141.7412625978477,-2146.8331193940403,-5.091856796193042,0.848642799365507,0.68,15.03,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,0.0540779762499141,dinkelbach,-0.0,True,0.848642799366921,True,0.848642799365507,1,0.45,0.5070303652221315,76.05455478331973,1.014060730444263,0.5,0.5070303652221315,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,5.07,17
community_size_1000_6p,17,6,1000,3.333333333333333,1.5,56.0,150.0,-1783.2278135682564,-1785.987218945246,-2.759405376989662,0.4599008961649436,0.13,15.93,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0919124999999998,0.1425,0.0919124999999998,0.0505875000000001,0.3550000000000012,24,23,0.0,dinkelbach,-0.0,True,0.459900896164946,True,0.4599008961649436,1,0.37,1.0491786961316247,157.3768044197437,1.2684622471231088,0.8271264663265916,0.2192835509914841,ok,True,False,-6.394884621840903e-14,-1.0658141036401504e-14,3.6,17
community_size_1000_6p,18,6,1000,3.333333333333333,1.5,56.0,150.0,-2009.1389679299248,-2012.9610302469555,-3.822062317030486,0.6370103861717477,0.28,15.42,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,24,1.6200374375330284e-12,dinkelbach,-0.0,True,0.6370103861719798,True,0.6370103861717477,1,0.4,0.6876996551963562,103.15494827945344,1.1157321767532429,0.6163662476756275,0.4280325215568864,ok,True,False,-8.79296635503124e-14,-1.4654943925052066e-14,1.58,13
community_size_1000_6p,19,6,1000,3.333333333333333,1.5,56.0,150.0,-2081.209612235884,-2083.177276159236,-1.96766392335212,0.3279439872253533,0.12,15.58,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0505875,0.1425,0.0505875,0.0919124999999999,0.6449999999999998,24,24,1.3642420526593924e-12,dinkelbach,-0.0,True,0.3279439872253533,True,0.3279439872253533,1,0.37,0.4682838447279516,70.24257670919275,0.663405795947464,0.7058784345698356,0.1951219512195123,ok,True,False,1.5631940186722204e-13,2.605323364453701e-14,3.88,17
community_size_1000_6p,20,6,1000,3.333333333333333,1.5,56.0,150.0,-2200.2164734742137,-2207.4396269936537,-7.223153519440075,1.2038589199066791,1.76,15.47,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,0.5413993012444394,dinkelbach,-0.0,True,1.2038589199066791,True,1.2038589199066791,1,0.68,0.6730239559233345,100.95359338850018,1.3598887245722986,0.4949110495309156,0.6868647686489641,ok,True,False,5.684341886080803e-14,9.473903143468002e-15,6.83,18
community_size_1000_6p,21,6,1000,3.333333333333333,1.5,56.0,150.0,-2041.910650148249,-2047.024455993925,-5.113805845675643,0.8523009742792738,0.15,15.07,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,22,0.1090926093876305,dinkelbach,-0.0,True,0.8523009742792169,True,0.8523009742792738,1,0.5,0.835120943194015,125.26814147910224,1.4076104192313923,0.5932898277706854,0.5724894760373773,ok,True,False,1.5631940186722204e-13,2.605323364453701e-14,2.95,18
community_size_1000_6p,22,6,1000,3.333333333333333,1.5,56.0,150.0,-2335.7291850497472,-2337.7060483184137,-1.9768632686664205,0.3294772114444034,0.13,16.96,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0786794380409729,0.1425,0.0786794380409729,0.063820561959027,0.4478635926949265,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.3294772114444058,True,0.3294772114444034,1,0.36,0.4799850528174134,71.99775792261201,0.9599701056348268,0.5,0.4799850528174134,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,3.84,17
community_size_1000_6p,23,6,1000,3.333333333333333,1.5,56.0,150.0,-2148.362046175805,-2154.0361794413147,-5.674133265509681,0.9456888775849468,1.21,18.69,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,23,1.2427000000024575,dinkelbach,-0.0,True,0.945688877584928,True,0.9456888775849468,1,0.58,1.0429928389950474,156.4489258492571,1.3598887245722986,0.7669692528137412,0.3168958855772512,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,5.59,17
community_size_1000_6p,24,6,1000,3.333333333333333,1.5,56.0,150.0,-1748.0946857549773,-1752.97213205628,-4.877446301302825,0.8129077168838043,0.51,15.58,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,21,0.462881862272809,dinkelbach,-0.0,True,0.8129077168836005,True,0.8129077168838043,1,0.54,0.7995700485141891,119.93550727712837,1.4763232581679102,0.54159551039414,0.6767532096537211,ok,True,False,-8.79296635503124e-14,-1.4654943925052066e-14,2.3,14
community_size_1000_6p,25,6,1000,3.333333333333333,1.5,56.0,150.0,-1851.66053965771,-1854.2327794665132,-2.572239808803488,0.4287066348005813,0.13,15.46,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0919124999999999,0.1425,0.0919124999999999,0.0505875,0.3550000000000002,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.4287066348005837,True,0.4287066348005813,1,0.46,0.9183273101785052,137.7490965267758,1.1736614692581893,0.7824465011694832,0.255334159079684,ok,True,False,1.5631940186722204e-13,2.605323364453701e-14,2.7,17
community_size_1000_6p,26,6,1000,3.333333333333333,1.5,56.0,150.0,-1868.8042229387825,-1873.9790549882357,-5.174832049453244,0.8624720082422073,0.15,13.83,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,22,0.1292832043332907,dinkelbach,-0.0,True,0.8624720082415536,True,0.8624720082422073,1,0.45,0.8555344202687004,128.33016304030505,1.4694423924217506,0.5822170536802848,0.6139079721530502,ok,True,False,-8.79296635503124e-14,-1.4654943925052066e-14,2.77,15
community_size_1000_6p,27,6,1000,3.333333333333333,1.5,56.0,150.0,-2125.1184258380904,-2134.2580710508887,-9.139645212798314,1.5232742021330523,0.25,14.48,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,23,0.6830091988256015,dinkelbach,-0.0,True,1.5232742021330523,True,1.5232742021330523,1,0.49,0.7545777446763545,113.18666170145318,1.3996946200690918,0.5391016967966248,0.6451168753927373,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,3.53,17
community_size_1000_6p,28,6,1000,3.333333333333333,1.5,56.0,150.0,-1237.1484420990907,-1241.110102758533,-3.961660659442259,0.6602767765737099,0.13,17.88,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0229311893815109,0.1425,0.0229311893815109,0.119568810618489,0.8390793727613267,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,0.6602767765737099,True,0.6602767765737099,1,0.95,1.32387535080896,198.581302621344,1.4289305710731193,0.9264798287678432,0.1050552202641592,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,3.2,18
community_size_1000_6p,29,6,1000,3.333333333333333,1.5,56.0,150.0,-2292.040881566366,-2294.359172994569,-2.318291428203338,0.3863819047005563,0.12,14.61,0.1425,191.52,0.1425,0.0,1.0,0.0,0.029473422476417,0.1425,0.029473422476417,0.1130265775235829,0.793168965077775,24,24,7.105427357601002e-13,dinkelbach,-0.0,True,0.3863819047005563,True,0.3863819047005563,1,0.39,0.6668211467358416,100.02317201037624,1.3834488194594203,0.4819991439917528,0.7166276727235787,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,2.84,17
community_size_1000_6p,30,6,1000,3.333333333333333,1.5,56.0,150.0,-2474.393240570097,-2478.642385192504,-4.24914462240622,0.7081907704010367,0.19,16.32,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,23,24,2.8421709430404014e-14,dinkelbach,-0.0,True,0.7081907703996393,True,0.7081907704010367,1,0.47,0.4720324563444433,70.80486845166651,0.9440649126888868,0.5,0.4720324563444433,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,2.98,17
community_size_1000_6p,31,6,1000,3.333333333333333,1.5,56.0,150.0,-2168.4246790319144,-2173.538012756237,-5.113333724322729,0.8522222873871215,0.45,14.51,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999997,0.0,0.1424999999999997,1.0,24,24,2.8421709430404014e-14,dinkelbach,-0.0,True,2.0605739337042905e-13,True,0.8522222873871215,0,1.74,0.5837415493821473,87.5612324073221,1.1557419245340563,0.5050794965471949,0.572000375151909,ok,True,False,-7.105427357601003e-14,-1.1842378929335004e-14,2.94,17
