run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
baseline_15p,21,15,700,3.3333333333333335,1.5,56.0,150.0,-4940.541557966677,-4944.354282802174,-3.812724835496738,0.2541816556997825,3.97,68.97,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.49875,0.16216463414634147,0.33658536585365856,0.6748578763983129,23,14,3.115019353572279e-11,dinkelbach,-5.684341886080801e-13,True,0.25418165569950363,True,0.2541816556997825,2,36.81,1.189116630189501,178.36749452842517,2.9848508808310963,0.398383931949862,1.7957342506415952,ok
baseline_15p,22,15,700,3.3333333333333335,1.5,56.0,150.0,-5370.671466357785,-5374.539368106111,-3.8679017483264033,0.25786011655509355,3.25,37.65,0.49875,670.32,0.49875,0.0,1.0,0.0,0.3707398612648177,0.49875,0.3707398612648177,0.1280101387351823,0.2566619323011174,18,17,3.865352482534945e-12,dinkelbach,-0.0,True,0.25786011655509355,True,0.25786011655509355,2,26.2,0.6761763905517961,101.42645858276941,3.013456039905641,0.2243856826174139,2.337279649353845,ok
baseline_15p,23,15,700,3.3333333333333335,1.5,56.0,150.0,-5103.099109428393,-5106.5532475756945,-3.454138147301819,0.23027587648678793,4.11,48.38,0.49875,670.32,0.49875,0.0,1.0,0.0,0.3083514534857538,0.49875,0.3083514534857538,0.1903985465142462,0.3817514717077618,22,19,-1.1368683772161603e-13,dinkelbach,1.1368683772161603e-13,True,0.23027587648684122,True,0.23027587648678793,2,25.6,1.3973680033698763,209.60520050548143,2.9397864311388915,0.47532976836978164,1.5424184277690152,ok
baseline_15p,24,15,700,3.3333333333333335,1.5,56.0,150.0,-4501.375038232154,-4504.561578321389,-3.186540089234768,0.21243600594898454,5.54,70.29,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.49875,0.16216463414634147,0.33658536585365856,0.6748578763983129,22,20,0.015455124270260967,dinkelbach,-0.0,True,0.21243600594898454,True,0.21243600594898454,2,26.7,1.3222157174124234,198.3323576118635,3.1377525764491128,0.4213894133452452,1.8155368590366894,ok
baseline_15p,25,15,700,3.3333333333333335,1.5,56.0,150.0,-4645.852565625855,-4648.725013808825,-2.8724481829694923,0.1914965455312995,3.31,47.59,0.49875,670.32,0.49875,0.0,1.0,0.0,0.24718745871116027,0.49875,0.24718745871116027,0.25156254128883976,0.5043860476969217,21,15,3.979039320256561e-12,dinkelbach,-0.0,True,0.1914965455312995,True,0.1914965455312995,2,24.96,1.4261945351498713,213.9291802724807,3.068396186769461,0.46480129955168203,1.6422016516195899,ok
baseline_15p,26,15,700,3.3333333333333335,1.5,56.0,150.0,-4677.8634922946585,-4681.3956879401285,-3.532195645469983,0.23547970969799886,4.01,41.48,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634144,0.49875,0.16216463414634144,0.3365853658536586,0.674857876398313,24,14,3.183231456205249e-12,dinkelbach,-0.0,True,0.23547970969799886,True,0.23547970969799886,2,22.55,1.2484550471172118,187.26825706758177,3.0206821269651027,0.41330235842178537,1.772227079847891,ok
baseline_15p,27,15,700,3.3333333333333335,1.5,56.0,150.0,-5070.8833468378325,-5074.123363128777,-3.240016290944368,0.21600108606295787,2.61,45.36,0.49875,670.32,0.49875,0.0,1.0,0.0,0.1621646341463414,0.49875,0.1621646341463414,0.3365853658536586,0.674857876398313,22,18,0.0,dinkelbach,-5.240963218966499e-11,True,0.21600108606295787,True,0.21600108606295787,2,18.07,0.9875544800265962,148.13317200398942,3.0112543783407553,0.32795451859857583,2.023699898314159,ok
baseline_15p,28,15,700,3.3333333333333335,1.5,56.0,150.0,-3723.8097543350445,-3727.2628978246375,-3.4531434895930033,0.23020956597286688,2.73,46.38,0.49875,670.32,0.49875,0.0,1.0,0.06833710415577879,0.32625377577840003,0.49875,0.2579166716226212,0.1724962242216,0.4007691820740225,18,14,0.0,dinkelbach,5.115907697472721e-13,True,0.23020956597312267,True,0.23020956597286688,2,28.14,1.8678853292972213,280.1827993945832,3.0060611040778222,0.6213730408751081,1.138175774780601,ok
baseline_15p,29,15,700,3.3333333333333335,1.5,56.0,150.0,-5313.404063551918,-5317.242478436589,-3.8384148846716926,0.2558943256447795,3.73,52.5,0.49875,670.32,0.49875,0.0,1.0,0.0,0.38963001472189984,0.49875,0.38963001472189984,0.10911998527810018,0.21878693790095274,18,19,1.0913936421275139e-11,dinkelbach,-0.0,True,0.2558943256447795,True,0.2558943256447795,2,23.75,0.8580297238251279,128.7044585737692,2.7328018258023374,0.31397436715822397,1.8747721019772094,ok
baseline_15p,30,15,700,3.3333333333333335,1.5,56.0,150.0,-5615.385793580555,-5618.857175634009,-3.4713820534534534,0.23142547023023022,3.22,44.83,0.49875,670.32,0.49875,0.0,1.0,0.03999992999361757,0.21911900178668722,0.49875,0.17911907179306966,0.27963099821331283,0.6095497668467329,18,16,8.219558367272839e-11,dinkelbach,-0.0,True,0.23142547023023022,True,0.23142547023023022,2,32.59,0.665863674952636,99.8795512428954,2.7760539659395373,0.23985977330497563,2.1101902909869015,ok
baseline_15p,31,15,700,3.3333333333333335,1.5,56.0,150.0,-5145.842550948242,-5150.256629172757,-4.414078224514924,0.29427188163432827,3.18,74.73,0.49875,670.32,0.49875,0.0,1.0,0.0,0.16216463414634147,0.49875,0.16216463414634147,0.33658536585365856,0.6748578763983129,23,17,7.958078640513122e-13,dinkelbach,-0.0,True,0.29427188163432827,True,0.29427188163432827,2,22.44,0.8922830083755783,133.84245125633674,2.8839960577076202,0.30939120252640717,1.9917130493320419,ok
