run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks,converged,vstar_is_lower_bound,cost_of_stability_vstar,weak_eps,time_rowgen_s,n_coalitions
low_h2_margin_6p,21,6,700,2.0,3.0,56.0,150.0,-2596.7269380500625,-2624.558080784747,-27.831142734684363,4.6385237891140605,2.45,15.91,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,2.8421709430404014e-14,dinkelbach,-0.0,True,4.6385237891140605,True,4.6385237891140605,2,1.0,0.6740754159637654,101.1113123945648,0.970634937378226,0.6944685277706002,0.2965595214144607,ok,True,False,0.0,0.0,5.22,19
low_h2_margin_6p,22,6,700,2.0,3.0,56.0,150.0,-2991.526399082193,-2996.204590975006,-4.67819189281272,0.7796986488021199,0.12,20.81,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,1.6484591469634324e-12,dinkelbach,-0.0,True,0.7796986488021176,True,0.7796986488021199,1,0.34,0.1104976225975125,16.574643389626875,0.8153367413469506,0.1355239093174784,0.704839118749438,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,2.68,19
low_h2_margin_6p,23,6,700,2.0,3.0,56.0,150.0,-2697.0171184191327,-2705.3839474543965,-8.36682903526389,1.3944715058773152,0.26,19.37,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,0.0,dinkelbach,-0.0,True,1.3944715058773127,True,1.3944715058773152,1,0.5,0.8285305586466094,124.27958379699142,0.9538125753918206,0.8686513262904443,0.1252820167452112,ok,True,False,0.0,0.0,3.42,19
low_h2_margin_6p,24,6,700,2.0,3.0,56.0,150.0,-1968.213921046939,-1989.0973208652408,-20.88339981830154,3.4805666363835903,0.48,17.5,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,2.557953848736361e-13,dinkelbach,-0.0,True,3.4805666363835925,True,3.4805666363835903,1,0.65,0.5584193524338734,83.76290286508102,1.0633383233428233,0.5251568011565378,0.5049189709089499,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.85,20
low_h2_margin_6p,25,6,700,2.0,3.0,56.0,150.0,-2301.8611050913187,-2321.53874342813,-19.67763833681147,3.279606389468578,0.55,17.13,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0069870535469751,0.1425,0.0069870535469751,0.1355129464530248,0.9509680452843848,24,22,0.1135404831361199,dinkelbach,-0.0,True,3.279606389468576,True,3.279606389468578,1,0.45,0.684370538273707,102.65558074105604,0.8315897315593319,0.8229665570670636,0.1472191932856249,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,5.2,19
low_h2_margin_6p,26,6,700,2.0,3.0,56.0,150.0,-2332.798575813252,-2341.8986483037183,-9.100072490467028,1.5166787484111712,0.13,18.5,0.1425,191.52,0.1425,0.0,1.0,0.003145590132341,0.003145590132341,0.1424999999999999,0.0,0.1393544098676588,1.0,24,23,4.831690603168681e-13,dinkelbach,-0.0,True,1.5166787484112056,True,1.5166787484111712,2,0.44,0.1181439554228095,17.721593313421437,0.5015077517913575,0.2355775259720433,0.3833637963685479,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,5.17,19
low_h2_margin_6p,27,6,700,2.0,3.0,56.0,150.0,-2750.7469492722057,-2766.817439268883,-16.070489996677225,2.678414999446204,0.31,16.79,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,0.0,dinkelbach,-0.0,True,2.678414999446204,True,2.678414999446204,1,0.47,0.5103176852195337,76.54765278293006,0.6575368785051586,0.7761050397350908,0.1472191932856249,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,3.41,17
low_h2_margin_6p,28,6,700,2.0,3.0,56.0,150.0,-1299.01811325258,-1320.147633369342,-21.129520116762023,3.521586686127004,0.3,19.36,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1424999999999999,0.0,0.1424999999999999,1.0,24,23,0.0,dinkelbach,-0.0,True,3.521586686127055,True,3.521586686127004,2,0.48,0.5586743202582788,83.80114803874181,0.6076266413470304,0.9194368420380143,0.0489523210887515,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.88,19
low_h2_margin_6p,29,6,700,2.0,3.0,56.0,150.0,-2927.778410370744,-2934.2709302560347,-6.492519885290676,1.082086647548446,0.3,20.12,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,3.694822225952521e-13,dinkelbach,-0.0,True,1.0820866475484436,True,1.082086647548446,1,0.47,0.4545899219555622,68.18848829333433,0.9538125753918206,0.4766029864607513,0.4992226534362584,ok,True,False,1.4210854715202006e-13,2.3684757858670007e-14,2.54,17
low_h2_margin_6p,30,6,700,2.0,3.0,56.0,150.0,-3112.472413960656,-3120.602523162275,-8.130109201619234,1.3550182002698723,0.14,18.52,0.1425,191.52,0.1425,0.0,1.0,0.0,0.0,0.1425,0.0,0.1425,1.0,24,23,5.684341886080803e-14,dinkelbach,-0.0,True,1.3550182002698747,True,1.3550182002698723,1,0.64,0.2530388527693586,37.9558279154038,0.9538125753918206,0.2652920073583761,0.700773722622462,ok,True,False,-2.273736754432321e-13,-3.7895612573872014e-14,2.82,19
low_h2_margin_6p,31,6,700,2.0,3.0,56.0,150.0,-2743.6539844229114,-2768.897192423196,-25.24320800028454,4.207201333380756,0.6,15.83,0.1425,191.52,0.1425,0.0,1.0,0.0,0.003145590132341,0.1425,0.003145590132341,0.1393544098676589,0.9779256832818172,24,23,0.0,dinkelbach,-0.0,True,4.207201333380759,True,4.207201333380756,1,0.49,0.443375388422191,66.50630826332866,0.9538125753918206,0.4648454003031518,0.5104371869696296,ok,True,False,-5.684341886080803e-14,-9.473903143468002e-15,2.57,17
