sensitivity_analysis,violation_lp,solve_time,profit_lp
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.0, 'e_H_cap': 1.0}",-1.315789469735762e-05,0.013837337493896484,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682382), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.0, 'e_H_cap': 1.5}",-1.3157894894533229e-05,0.01384735107421875,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.800831626823836), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.0, 'e_H_cap': 2.0}",-1.3157894894533229e-05,0.01227879524230957,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.800831626823836), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.5, 'e_H_cap': 0.5}",-1.3157894889204158e-05,0.014107942581176758,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(32.80083162682384), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.5, 'e_H_cap': 1.0}",-1.3157894956705718e-05,0.01447606086730957,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.5, 'e_H_cap': 1.5}",-1.3157894942494863e-05,0.013105630874633789,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 1.5, 'e_H_cap': 2.0}",-1.3157894942494863e-05,0.011848211288452148,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 0.5}",-1.3157894889204158e-05,0.013230323791503906,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(32.80083162682384), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 1.0}",-1.3157894956705718e-05,0.014160633087158203,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 1.5}",-1.3157894942494863e-05,0.012988567352294922,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 2.1, 'e_E_cap': 2.0, 'e_H_cap': 2.0}",-1.3157894942494863e-05,0.01371622085571289,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(32.80083162682384), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-212.31624893439718), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 0.5}",-4.1484165649308125e-05,0.015577554702758789,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931135), 'u3': np.float64(374.5912791491518), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.04762973740174), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 1.0}",-4.1484167070393596e-05,0.016700267791748047,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 1.5}",-4.148416695670676e-05,0.01494908332824707,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 0.5, 'e_H_cap': 2.0}",-4.148416695670676e-05,0.013626337051391602,"{'u1': np.float64(1032.9500064006754), 'u2': np.float64(364.21024093931123), 'u3': np.float64(732.7338845763236), 'u4': np.float64(-16.98779210020427), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.015447854995727539,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 1.0}",-2.7777777688697824e-05,0.013458251953125,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 1.5}",-2.7777778200288594e-05,0.014945030212402344,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.0, 'e_H_cap': 2.0}",-2.7777778200288594e-05,0.014062643051147461,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.8278332324379), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.013642549514770508,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.82783323243797), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 1.0}",-2.7777778257132013e-05,0.013427972793579102,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 1.5}",-2.777777797291492e-05,0.013835906982421875,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 1.5, 'e_H_cap': 2.0}",-2.777777797291492e-05,0.013512849807739258,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 0.5}",-2.7777778086601757e-05,0.013153791427612305,"{'u1': np.float64(1055.41431839807), 'u2': np.float64(363.82783323243797), 'u3': np.float64(374.46328564414637), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-36.112339984944434), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 1.0}",-2.7777778257132013e-05,0.01461172103881836,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 1.5}",-2.777777797291492e-05,0.013091564178466797,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 50, 'base_h2_price_eur': 4.2, 'e_E_cap': 2.0, 'e_H_cap': 2.0}",-2.777777797291492e-05,0.014087200164794922,"{'u1': np.float64(1055.4143183980702), 'u2': np.float64(363.82783323243797), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-424.4019725177306), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.97757860909093)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 0.5}",-3.0430647200319072e-05,0.01639246940612793,"{'u1': np.float64(837.7340735812112), 'u2': np.float64(30.197276654668677), 'u3': np.float64(412.68754753003213), 'u4': np.float64(-9.977444199986024), 'u5': np.float64(-159.2128694102394), 'u6': np.float64(-22.025118353893898), 'u7': np.float64(231.5796941920095)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 1.0}",-3.034616316632821e-05,0.014789104461669922,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.47103256448773), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.2292234594415), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 1.5}",-3.0346162910532826e-05,0.014736413955688477,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.471032564487757), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.22922345944153), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 0.5, 'e_H_cap': 2.0}",-3.0346162910532826e-05,0.013452768325805664,"{'u1': np.float64(851.9342199001435), 'u2': np.float64(21.471032564487757), 'u3': np.float64(812.2787887471022), 'u4': np.float64(-10.494740145515127), 'u5': np.float64(-159.22922345944153), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(231.57969419200947)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 0.5}",-2.4410719442258255e-05,0.014981508255004883,"{'u1': np.float64(1055.2316355760036), 'u2': np.float64(5.869521969488044), 'u3': np.float64(374.53445104173755), 'u4': np.float64(-16.996929050905138), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-36.07510051667179), 'u7': np.float64(250.9775786090909)}"
"{'use_korean_price': True, 'use_tou': True, 'month': 1, 'storage_capacity_E': 0.5, 'storage_capacity_G': 50, 'storage_capacity_heat': 0.4, 'hp_cap': 0.6, 'els_cap': 0.5, 'res_cap': 1, 'num_households': 50, 'nu_cop': 3.0, 'c_su_G': 50, 'c_su_H': 60, 'base_h2_price_eur': 1.5750000000000002, 'e_E_cap': 1.0, 'e_H_cap': 1.0}",-1.3157894693804906e-05,0.013866901397705078,"{'u1': np.float64(1055.4143183980698), 'u2': np.float64(5.855428915128137), 'u3': np.float64(732.462976053695), 'u4': np.float64(-17.00910657202273), 'u5': np.float64(-159.2371867007979), 'u6': np.float64(-126.20757436552115), 'u7': np.float64(250.9775786090909)}"
