run,day,n_players,num_households,base_h2_price_eur,import_factor,pi_res,pi_peak,v_mip,v_chp,gap,eps_bound,time_mip_s,time_cg_s,r_sym,reserve_revenue,pool_standalone_sum,pool_gain_abs,pool_gain_ratio,mech_no_pooling,mech_time_only,mech_full,mech_gain_time,mech_gain_direction,mech_share_direction,n_binding_up,n_binding_dn,settlement_imbalance,stab_method,stab_excess_sigma,stab_holds_sigma,stab_excess_owen,stab_holds_owen,stab_eps_lr,stab_worst_S_size,stab_time_s,peak_value,peak_cost,sum_individual_peaks,coincidence_factor,peak_netting_saving,schema_checks
low_h2_reserve0_6p,18,6,700,2.0,3.0,0.0,150.0,-2328.174833876063,-2346.9199649763623,-18.745131100299204,3.124188516716534,1.24,12.47,,,,,,,,,,,,,,,dinkelbach,-0.0,True,3.1241885167165364,True,3.124188516716534,1,0.66,0.5071474524359727,76.07211786539591,0.9553411290587231,0.5308548297670949,0.4481936766227505,ok
low_h2_reserve0_6p,19,6,700,2.0,3.0,0.0,150.0,-2545.5984750211533,-2554.196746907535,-8.598271886381553,1.4330453143969255,0.28,12.13,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.433045314396928,True,1.4330453143969255,1,0.44,0.2705332484574121,40.579987268611816,0.9538125753918206,0.2836335517449836,0.6832793269344085,ok
low_h2_reserve0_6p,20,6,700,2.0,3.0,0.0,150.0,-2653.945872882043,-2661.519148852326,-7.573275970282793,1.262212661713799,0.31,14.06,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.2622126617137963,True,1.262212661713799,1,0.44,0.4682861793810013,70.24292690715019,0.9538125753918206,0.4909624715197659,0.4855263960108193,ok
low_h2_reserve0_6p,21,6,700,2.0,3.0,0.0,150.0,-2414.511636120603,-2435.47582415203,-20.964188031427057,3.494031338571176,1.34,10.9,,,,,,,,,,,,,,,dinkelbach,-0.0,True,3.4940313385711903,True,3.494031338571176,2,0.9,0.6740754159637654,101.1113123945648,1.0104586925664627,0.667098438484093,0.3363832766026973,ok
low_h2_reserve0_6p,22,6,700,2.0,3.0,0.0,150.0,-2800.006399082193,-2804.684590975007,-4.678191892813629,0.7796986488022716,0.12,15.38,,,,,,,,,,,,,,,dinkelbach,-0.0,True,0.7796986488022739,True,0.7796986488022716,1,0.28,0.1104976225975124,16.574643389626868,0.8153367413469506,0.1355239093174783,0.704839118749438,ok
low_h2_reserve0_6p,23,6,700,2.0,3.0,0.0,150.0,-2506.7235643983154,-2515.774440401493,-9.050876003177564,1.5084793338629272,0.17,12.41,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.5084793338629296,True,1.5084793338629272,1,0.3,0.8285305586466094,124.27958379699142,0.9538125753918206,0.8686513262904443,0.1252820167452112,ok
low_h2_reserve0_6p,24,6,700,2.0,3.0,0.0,150.0,-1792.2927198586744,-1800.8405771038445,-8.547857245170007,1.4246428741950012,0.11,12.92,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.4246428741950012,True,1.4246428741950012,1,0.42,0.5584193524338732,83.76290286508097,0.8515575687481161,0.6557623030170603,0.2931382163142428,ok
low_h2_reserve0_6p,25,6,700,2.0,3.0,0.0,150.0,-2128.9689015164986,-2135.6493743766696,-6.680472860170994,1.1134121433618325,0.11,12.36,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.1134121433618347,True,1.1134121433618325,1,0.29,0.684370538273707,102.65558074105604,0.913988820203584,0.7487734238601175,0.2296182819298771,ok
low_h2_reserve0_6p,26,6,700,2.0,3.0,0.0,150.0,-2154.993256450418,-2154.993256450421,-3.637978807091713e-12,6.063298011819521e-13,0.11,12.72,,,,,,,,,,,,,,,dinkelbach,-0.0,True,-0.0,True,6.063298011819521e-13,0,0.17,0.2430222393774617,36.45333590661926,0.5581538689659996,0.4354036635590635,0.3151316295885379,ok
low_h2_reserve0_6p,27,6,700,2.0,3.0,0.0,150.0,-2565.588706357993,-2576.264790896234,-10.676084538240502,1.7793474230400836,0.39,12.91,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.779347423040086,True,1.7793474230400836,1,0.34,0.5103176852195339,76.54765278293009,0.9538125753918206,0.5350293111934474,0.4434948901722867,ok
low_h2_reserve0_6p,28,6,700,2.0,3.0,0.0,150.0,-1132.6983181928333,-1134.8751839208735,-2.176865728040184,0.362810954673364,1.27,15.7,,,,,,,,,,,,,,,dinkelbach,-0.0,True,0.3628109546733924,True,0.362810954673364,2,0.44,0.5581538689659995,83.72308034489993,0.6076266413470308,0.9185803106470836,0.0494727723810313,ok
low_h2_reserve0_6p,29,6,700,2.0,3.0,0.0,150.0,-2736.2584103707445,-2742.7509302560325,-6.492519885287948,1.082086647547991,0.15,15.74,,,,,,,,,,,,,,,dinkelbach,-0.0,True,1.082086647547989,True,1.082086647547991,1,0.39,0.4545899219555621,68.18848829333432,1.0104586925664627,0.4498847160203548,0.5558687706109006,ok
low_h2_reserve0_6p,30,6,700,2.0,3.0,0.0,150.0,-2929.496500542652,-2930.43383006484,-0.9373295221880652,0.1562215870313442,0.13,16.85,,,,,,,,,,,,,,,dinkelbach,-0.0,True,0.1562215870313466,True,0.1562215870313442,1,0.27,0.227897141029214,34.1845711543821,0.8153367413469506,0.2795129048799198,0.5874396003177366,ok
low_h2_reserve0_6p,31,6,700,2.0,3.0,0.0,150.0,-2568.590184898723,-2580.7858953260943,-12.195710427371525,2.0326184045619207,0.19,12.65,,,,,,,,,,,,,,,dinkelbach,-0.0,True,2.032618404561923,True,2.0326184045619207,1,0.37,0.4433753884221906,66.50630826332859,0.8153367413469506,0.5437941968489323,0.3719613529247599,ok
